Event Time,Event Type,Smart ID,Exact ID,Agent Type,Account Email,Input IP,True IP,Unknown Session,Reasons,Input IP Organization Type,Input IP Organization,Request Result,Policy Score,Review Status,Account Email Domain,Online Top Level Domain,LexID Digital,LexID Digital Trust Score Rating,True IP Geo,Session ID,Account First Name,Account Last Name,Agent Model,Associated Event.DateTime,Associated Event.Request Id,Agent OS
2022-01-06 03:20:18.701 UTC,account_creation,c7fd436ddc3241c482d06118e17ee7bb,c7fd436ddc3241c482d06118e17ee7bb,browser_mobile,d1d813f7da61c391db4fe49518c3fdac,23.16.15.223,23.16.15.223,,,,telus-fibre-ptcmbc02,success,0,pass,gmail.com,,5a51c0da7dd543eba1c573e5e17679cf,very_high,CA,0fmezk0vkk1aufwqmtjx2pw4_1,03d556e52bc724993a9d4c51657f063b,0f80dde63edd729c217dfd9b3e285b5d,,,,
2022-01-05 20:40:21.666 UTC,account_creation,64a02acd10ed43f689f2d6d751dc7f0c,e6366d161afa483b821d38a9c121a111,browser_mobile,88a049f4877bfdf087b895f4a369d5dd,209.52.88.14,209.52.88.14,,,,telus mobility-british columbia,success,0,pass,gmail.com,,bca881f4901245feae6a3f089848b5f1,very_low,CA,wnpuhaskzetto3i3k5zice0h_1,2bf618a951c03b6aa340cb85e51ddd35,a6c110535b4126fa9222af00a658c6fa,,,,
2022-01-05 20:34:01.056 UTC,account_creation,64a02acd10ed43f689f2d6d751dc7f0c,e6366d161afa483b821d38a9c121a111,browser_mobile,88a049f4877bfdf087b895f4a369d5dd,209.52.88.14,209.52.88.14,,,,telus mobility-british columbia,success,0,pass,gmail.com,,bca881f4901245feae6a3f089848b5f1,very_low,CA,fsahnbvy1f0zpghaxn4svbph_1,2bf618a951c03b6aa340cb85e51ddd35,a6c110535b4126fa9222af00a658c6fa,,,,
2022-01-05 19:58:53.303 UTC,account_creation,430fad21b83c4f71afa8f585b34ff916,430fad21b83c4f71afa8f585b34ff916,browser_mobile,f9403403df8a0426b9ec21ad1198c5bc,66.183.210.238,66.183.210.238,,"{""Email contains name""}",,telus-fibre-wtbkbc01,success,0,pass,hotmail.com,,bc60c3a0eb2d4482989567228511dbbe,very_high,CA,njdjbafvskcrfdqj31ixblcq_1,5345ec969d01d9e2503e6a13f40cb2e2,890fa87368e2a4566954a1916f1e7afc,,,,
2022-01-05 19:51:26.186 UTC,account_creation,430fad21b83c4f71afa8f585b34ff916,430fad21b83c4f71afa8f585b34ff916,browser_mobile,f9403403df8a0426b9ec21ad1198c5bc,66.183.210.238,66.183.210.238,,"{""Email contains name""}",,telus-fibre-wtbkbc01,success,0,pass,hotmail.com,,bc60c3a0eb2d4482989567228511dbbe,very_high,CA,3ticokfkbr5xj1pap5jf0qjg_1,5345ec969d01d9e2503e6a13f40cb2e2,890fa87368e2a4566954a1916f1e7afc,,,,
2022-01-05 17:45:40.626 UTC,account_creation,3f36acd10ea94ad9a7c3d36b3bfb717c,3f36acd10ea94ad9a7c3d36b3bfb717c,browser_computer,47638c2522a180932008e9e382e21b98,207.102.122.142,207.102.122.142,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""New Email less than 1 Week (-3)"",""Browser Anomaly"",""Screen Resolution Anomaly (-5)""}",Internet Service Provider,telus communications inc.,success,-11,pass,firstwestcu.ca,,10a42b2e65384b629ad303035d48f062,very_low,CA,wy1pikszznunvk4fwjs3gsiw_1,de9562bb48d7b9df86264d87ffae36bb,1d6ade0cf4e6e6b85511e8ec6ee8543e,,,,
2022-01-05 13:54:43.910 UTC,account_creation,b68383e9e0e64fb182fa378c8d08adec,b68383e9e0e64fb182fa378c8d08adec,browser_mobile,2b4d6465d2b21f1c3c7c1b73c0a5a8d6,72.143.219.78,72.143.219.78,,"{""True IP/Input IP Region Code ON"",""New Device less than 1 Week (-3)"",""DNS Resolver over 500 miles from True IP (-10)""}",Telecommunications,rogers communications canada inc.,success,-33,reject,gmail.com,,d8b70850a7bc402893f0b25c34a5b6eb,very_low,CA,3rr2a401t4vvikph4yaa44o5_1,bb5b5dbc20465237894c8b37d832eea3,9c806741e8f5cde9e0746dbec5d6076e,,,,
2022-01-05 06:41:04.121 UTC,account_creation,4d0b0b41420343df81cbaab07a03caa5,bb46d8e85c9a473ca1a90452ba46970e,browser_mobile,ab758989c5e56a46fe0a4f7f61e3f665,70.69.178.174,70.69.178.174,,"{""Email contains name"",""2 Dimension Good 3-Month Persona Global (5):218313395:""}",Internet Service Provider,shaw communications inc.,success,5,pass,hotmail.com,,6a22bedd4da54b2194f103e129363553,very_high,CA,d34wwhgurn34uoa0nonjaicf_1,8dc7f6ea67db7f8b8b374cea1bc01dd0,d4f0ff9fd00d7fd5806f7aaa2ec78150,,,,
2022-01-05 05:50:14.359 UTC,account_creation,ddaffd07e9c448b6bc89dfc6b8520793,ddaffd07e9c448b6bc89dfc6b8520793,browser_computer,5bc356430692b1282bbfc523feeb1050,74.3.143.202,74.3.143.202,,"{""3 or more Address per SmartID / month"",""3 or more Address per Telephone / month"",""Exact ID Blacklisted"",""Smart ID Blacklisted"",""Telephone Blacklisted""}",Internet Service Provider,shaw telecom g.p.,success,-100,reject,icloud.com,,3c118782017d4bbb88a62258d047d75c,very_low,CA,kdlzee2rxfbkqv1giwoldtw5_1,725ef3f7c50a23ce999f1b0c6006b791,1219dc1ac70db5bf58274cc564e1f1de,,,,
2022-01-05 04:29:15.916 UTC,account_creation,a66f7b727e1143ce8fafaf226b21ba37,,browser_computer,099078f62efd865c0e81a3d3ad79039e,50.92.14.81,50.92.14.81,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""New Email less than 1 Month (-2)""}",,telus-fibre-rcmdbc01,success,-5,pass,icloud.com,,8f64041ca52f441daf138491e4c06c6f,very_high,CA,yefdzt5gq1xsx52gxvijsrpd_1,7dcde0c8f7d6f4a618bb8fbbb7b21d67,287d6cabf6684126b882a2c3f9bb3cde,,,,
2022-01-05 04:07:51.102 UTC,account_creation,b0faf13737e64a56acf4472a28dd0b77,bd915ca562f8437f9de3100f13d232af,browser_mobile,2b09c8f07b9a8bcc9962c7e290af9ca1,70.78.168.212,70.78.168.212,,"{""New Device less than 1 Month (-2)""}",Internet Service Provider,shaw communications inc.,success,-2,pass,gmail.com,,e3fa2dd30ecf442b93e95cc3d80a1320,very_high,CA,qykgrnnhyn03brk3cxvr3o1t_1,59244bab4ead8a69c6eb36b4bd91a775,4592fec66278ea49f997bd7609f34fe6,,,,
2022-01-05 03:23:58.988 UTC,account_creation,3af059fc35d84ed2a4a2350d8d1bb877,3af059fc35d84ed2a4a2350d8d1bb877,browser_mobile,7f8916ddd094de2a6aeff0114bc2b22c,184.66.33.28,184.66.33.28,,"{""New Device less than 1 Month (-2)""}",Internet Service Provider,shaw communications inc.,success,-2,pass,gmail.com,,e0e458d3224740c7979fab7deb83b2f7,very_high,CA,y15dkglnz0rcomjgdcc3zikb_1,f053ff7dcc1b9e3cbea37f3d6813f25c,caff4b2c35db46c719e4589e910aa010,,,,
2022-01-05 00:36:54.836 UTC,account_creation,c5390d739523425c89993557b6c2179f,c5390d739523425c89993557b6c2179f,browser_computer,2e93410e0ab100ca5e4abb08bff80022,70.68.178.20,70.68.178.20,,"{""Email contains name"",""New Email less than 1 Week (-3)"",""2 Dimension Good 3-Month Persona Global (5)""}",Internet Service Provider,shaw communications inc.,success,2,pass,gmail.com,,4da81b340f024e74b8196b1e8c45f4b2,neutral,CA,smfbsh5wgjp4ineref4b44fh_1,895a1078a4b462d961b2a7e1f7431a15,28854127f027392a04a0812390afe7d7,,,,
2022-01-04 18:59:37.849 UTC,account_creation,ce5c718d1bc442e881204eff82a908b7,f70bcc6cec9b41b1b534994586018c68,browser_mobile,515d92837b1d6e849aaae020c269514d,24.68.12.195,24.68.12.195,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",Internet Service Provider,shaw communications inc.,success,-3,pass,gmail.com,,94023e1686844a0c99c16f730fa6f0c1,very_high,CA,wqzpp5lsdocifr0zcx4lwl13_1,3417ae914f994fb63b2c9bc11186485c,7e1ed40e8f7a52f08c510a6e835350bd,,,,
2022-01-04 02:53:10.936 UTC,account_creation,898a31f193ae4dfa909ff5519d2f28f3,af237cd251ec441a9838d7148bc589e5,browser_mobile,7ff7f3edbde3f2498caa0c0de79623da,108.172.158.197,108.172.158.197,,"{""Email contains name""}",,telus-fibre-klwnbc02,success,0,pass,gmail.com,,fc8e6b911d394acdb6ecd63e5c4fc7ae,very_high,CA,lif1zorarduilipwpz01eecy_1,9caddc232266e06d4fd960ea50782cd8,bac25bb4a1f6da61299e6983a89d049a,,,,
2022-01-04 01:56:38.677 UTC,account_creation,12fcacb28a094dd89c7a2140a339e7db,12fcacb28a094dd89c7a2140a339e7db,browser_computer,61a4bfa907a7a57034d345086ad92f53,24.207.70.74,24.207.70.74,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""Browser Anomaly"",""Screen Resolution Anomaly (-5)""}",Internet Service Provider,delta dccnet high speed internet,success,-8,pass,tgli.ca,,97a3410390f847a89379413ee81acc6c,very_high,CA,qoe0xhgssg1md32zxuotn5jq_1,9f8bb6361647b31c0c2642b29d06829b,372dfd9135ae396bdfe2351c7c215e92,,,,
2022-01-04 01:48:23.126 UTC,account_creation,12fcacb28a094dd89c7a2140a339e7db,12fcacb28a094dd89c7a2140a339e7db,browser_computer,61a4bfa907a7a57034d345086ad92f53,24.207.70.74,24.207.70.74,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""Browser Anomaly"",""Screen Resolution Anomaly (-5)""}",Internet Service Provider,delta dccnet high speed internet,success,-8,pass,tgli.ca,,97a3410390f847a89379413ee81acc6c,very_high,CA,bhferwodxvqsq03cuayrxoak_1,9f8bb6361647b31c0c2642b29d06829b,372dfd9135ae396bdfe2351c7c215e92,,,,
2022-01-04 01:25:30.548 UTC,account_creation,c0b346532ade4d289f4819968dd5cc3d,1f113e9fb52d48eba848428dd201391a,browser_mobile,38afb8a4463bcb6bad0804edece9596c,162.156.40.14,162.156.40.14,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",,telus-fibre-whrkbc01,success,-3,pass,gmail.com,,6e3ceef40401407c9223fbe5339194a8,very_high,CA,mrpmttwli3p0ypfteljedqia_1,2f15c839dd5224c02674d250c21e00d6,f1d03e98bdd8a6a913627a3534a211b5,,,,
2022-01-04 00:48:52.147 UTC,account_creation,fce49589f3004b8eb0320250ddde07c2,fce49589f3004b8eb0320250ddde07c2,browser_mobile,c11581c2a3f08a4eccadde57ad1fb24e,104.246.157.130,104.246.157.130,,"{""Email contains name"",""New Email less than 1 Week (-3)""}",Internet Service Provider,teksavvy solutions inc.,success,-3,pass,snowe.ca,,47056f538a954ae4a1aad83e74833fbc,very_low,CA,3gbwwhhl3e1ahxo10at32gsh_1,dc62492f500e3f83d9c06727d3e624fa,672946ae67b939e31d657690be31e287,,,,
2022-01-04 00:07:53.065 UTC,account_creation,e06541ce39474ae0bf23e2a81fd7e96c,e06541ce39474ae0bf23e2a81fd7e96c,browser_mobile,152c1e0e30043e54b3685854be377768,64.180.113.81,64.180.113.81,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",,telus-dsl-hanybc01,success,-3,pass,gmail.com,,14c15b2f9d854f81a81c08c2f41142c5,low,CA,coufovfndfwysbb4mqeh4pgt_1,1568a97aa48b4d5ac0996bfac416525b,a6a8d3834459e989272b5d7990f9e096,,,,
2022-01-03 23:52:44.136 UTC,account_creation,c0b346532ade4d289f4819968dd5cc3d,1f113e9fb52d48eba848428dd201391a,browser_mobile,38afb8a4463bcb6bad0804edece9596c,205.250.68.49,205.250.68.49,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",,telus-dsl-whrkbc01,success,-3,pass,gmail.com,,6e3ceef40401407c9223fbe5339194a8,very_high,CA,ncxomb3aoo5dltnosn1suhtk_1,2f15c839dd5224c02674d250c21e00d6,f1d03e98bdd8a6a913627a3534a211b5,,,,
2022-01-03 21:05:31.464 UTC,account_creation,929c07eda08947ee99db5c49575d29e2,929c07eda08947ee99db5c49575d29e2,browser_mobile,9c10551a794108fa733f8b6a082bfda6,108.180.10.134,108.180.10.134,,"{""Email contains name""}",,telus-fibre-wtbkbc01,success,0,pass,gmail.com,,d920b5bd132b4102bb7d36512d19e6ae,very_low,CA,ml2h4w4irb0px4fa2srzeaaj_1,887fa37c65d13843a3296a76aa59bfc6,b95c18420d3e4620a4df1d80f5960147,,,,
2022-01-03 18:52:16.681 UTC,account_creation,261d7f92be294cf8b75308c24be09a69,261d7f92be294cf8b75308c24be09a69,browser_computer,87944407e8a08cf797978f65d44e0a89,50.98.99.147,50.98.99.147,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""Screen Resolution Anomaly (-5)""}",,telus-fibre-lkvhbc01,success,-8,pass,icloud.com,,2dd1d4cfdae041d694392a7671aa7283,very_high,CA,krfhtwiyghpdtjdhx3vkqwsq_2,4d602b62d673fe1b729a98ed52c86196,4093d8c8e84677db180b3cf12e70cd1d,,,,
2022-01-03 18:52:00.810 UTC,account_creation,261d7f92be294cf8b75308c24be09a69,261d7f92be294cf8b75308c24be09a69,browser_computer,87944407e8a08cf797978f65d44e0a89,50.98.99.147,50.98.99.147,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""Screen Resolution Anomaly (-5)""}",,telus-fibre-lkvhbc01,success,-8,pass,icloud.com,,2dd1d4cfdae041d694392a7671aa7283,very_high,CA,krfhtwiyghpdtjdhx3vkqwsq_1,7852b6f9ba6ebd818762adcb214ac4c7,4093d8c8e84677db180b3cf12e70cd1d,,,,
2022-01-03 18:35:28.678 UTC,account_creation,1da09535aad945459b465243720e5b91,89ac88539ee04ce6bd18015b8f054112,browser_mobile,c25bef0e5c1c9ccaaa87c1e534974611,96.55.250.121,96.55.250.121,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",Internet Service Provider,shaw communications inc.,success,-3,pass,outlook.com,,9c83310bc4c74005be4f3864af758109,very_high,CA,zrsivy0iwh5pvzt4xy005rwf_1,cb53c9a5e1f8fd0ed56dcf37d98db85e,7779cb1d91ba5ca4fd7228663eb00fac,,,,
2022-01-03 16:24:06.821 UTC,account_creation,233ddd43dc36439bafc58fe9054c515c,29fc65dbd1a248e3aa1cf37bc427a781,browser_mobile,acc275bf3b8e0e5fd420002287377ac4,172.218.140.245,172.218.140.245,,"{""Email contains name""}",,telus-fibre-dncnbc01,success,0,pass,helmsman.ca,,3b76448bd57042a8b8ef5eb62232518a,very_high,CA,lnu4hsrtu5lcjeru2hsy1b4z_1,c20d6127f18f818ed50818cb32824d9b,b8686c774b1a66f3f75f9677a6eb075a,,,,
2022-01-03 14:21:54.322 UTC,account_creation,769eba9047794565a6e36edb48fb58b7,769eba9047794565a6e36edb48fb58b7,browser_mobile,25d93aa7fa535c989a8bdcb8410488d8,68.145.185.154,68.145.185.154,,"{""New Device less than 1 Week (-3)""}",Internet Service Provider,shaw communications inc.,success,-3,pass,live.ca,,a832a97b7a8348119dd727b21aeb9611,very_high,CA,3zjzztu5iso1wsxlfacpocqp_1,87dbc44a8d73b180846b9088583f8630,e8fb26040f49fcc4f56b89f4b2410688,,,,
2022-01-02 21:56:23.450 UTC,account_creation,bd4c53864f9e4b8ba159f692eccda6d4,b7ca4a06612646dfbc7c6f47f14cff82,browser_mobile,0aee9a1fda01eeddece584f5ffbd9281,72.143.219.145,72.143.219.145,,"{""Email contains name"",""True IP/Input IP Region Code ON"",""New Email less than 1 Month (-2)"",""DNS Resolver over 500 miles from True IP (-10)""}",Telecommunications,rogers communications canada inc.,success,-32,reject,gmail.com,,02f1367dd4e84a63a8c7ac57c8ca01bf,very_low,CA,nc2gqjulfrwam5qxvk0rsj4w_1,63d5db9ecc4d59e4606a4a907bf47034,bae26afdccbefb1cd8e44010c6f77c99,,,,
2022-01-02 21:30:36.615 UTC,account_creation,cb9e766a06364a2a88b6c92f2c35d085,cb9e766a06364a2a88b6c92f2c35d085,browser_computer,7326dc59b52ef360165c21563a158f78,174.4.70.220,174.4.70.220,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",Internet Service Provider,shaw communications inc.,success,-3,pass,hotmail.com,,d2f627477fca4751a566d8dc7e9e2582,very_high,CA,nqeokowyu4myuqyazv1px23d_1,3a76362ecdf462bd56c8e271a84455d2,ad9e018d0c9d0bda4621814e900b00c9,,,,
2022-01-02 19:39:13.862 UTC,account_creation,2a8d19261f75451987bab2f56d493462,2a8d19261f75451987bab2f56d493462,browser_mobile,e4170a47f19fb1388aa68ca775b9fe46,96.54.155.199,96.54.155.199,,"{""4 Dimension Good 3-Month Persona Global (15)"",""3 Dimension Good 3-Month Persona Global (10)"",""2 Dimension Good 3-Month Persona Global (5)""}",Internet Service Provider,shaw communications inc.,success,30,pass,hotmail.com,,8c0d6e5498854f20aedbc8e57715860e,very_high,CA,1npuwhh44d4yi54a4uq2k5x4_1,3e6eedd130a7cdbc25838c4445f8ab03,42b25cb3cba8fb38718de2e9a2e9c64e,,,,
2022-01-02 17:45:12.221 UTC,account_creation,649b294a488145e6b9bbfe5379ebd067,649b294a488145e6b9bbfe5379ebd067,browser_mobile,9d47200b3841ea3cd3e4ee2f90721418,192.111.132.116,,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""AnonymousProxy (-5)""}",Internet Hosting Services,hosting services  inc.,success,-8,pass,gmail.com,,3fa93b882bf24e36b2758153b030e87b,very_high,,u1tjgpuzynjkyeqvy5snpvq5_1,b6f206a0c9c72e43220ba3172c759969,0d9829c931315b3394c4a7609e7a5658,,,,
2022-01-02 08:48:03.913 UTC,account_creation,,,,6868bf1a6f6d0d9dc07e074d923a377c,172.98.89.139,,true,"{""Profiling Blocked (-10)"",""Profiling Incomplete"",""Email contains name"",""New Email less than 1 Month (-2)""}",Data Services,total server solutions,success,-12,pass,hotmail.com,,2c42e22070ee4466ab45a2252bd4b3be,very_low,,rjmkgkmeosbicaz0xott05dm_1,102fa67dea7f268fb51ac32ce261345b,378b22f5160d7a705479641e66edfdb6,,,,
2022-01-02 06:04:05.787 UTC,account_creation,fc33567363774b4cb814bd05a58c2c92,fc33567363774b4cb814bd05a58c2c92,browser_mobile,65ea63573d7dabb8b901e7a20e36eac6,108.173.66.149,108.173.66.149,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""DNS Resolver over 500 miles from True IP (-10)"",""Time Zone/True Geo Mismatch""}",,telus-dsl-gdprab01,success,-15,pass,gmail.com,,4af0557407794f9db1f17fa2d37b47be,very_high,CA,3szpwsq3ixbaj5bo244tgvl1_1,5462d8667afc6e1517c10991f8b92df5,98a85739c9574e61091342cc67ff1990,,,,
2022-01-02 05:46:20.581 UTC,account_creation,,,,1d8063c8c977767857ae9713662bbc85,172.98.89.173,,true,"{""Profiling Blocked (-10)"",""Profiling Incomplete"",""Email contains name"",""New Email less than 1 Week (-3)""}",Data Services,total server solutions,success,-13,pass,gmail.com,,f1a5883ca4a54a2982e9c33f104a013f,very_low,,a4xbi3kbjnfyci521rvmylg3_1,102fa67dea7f268fb51ac32ce261345b,540a98753d4cc76b7fad91b1ea187532,,,,
2022-01-02 05:21:43.541 UTC,account_creation,9e26fa768b9a4857b2861c3387818ce1,9e26fa768b9a4857b2861c3387818ce1,browser_mobile,f8b8fab8ef575013032641dc957d5430,172.98.89.173,172.98.89.173,,"{""IP in Global Blackist (-2)"",""New Device less than 1 Week (-3)"",""New Email less than 1 Week (-3)"",""VPN_Detection (-2)""}",Data Services,total server solutions,success,-8,pass,gmail.com,,ca411efa40ad4d1283e1aceab02ba78b,low,CA,rjaembsgd1jpa0spxtvqqmbo_1,102fa67dea7f268fb51ac32ce261345b,9774a85a6df5679c9b1b8fbfc6709369,,,,
2022-01-02 04:39:36.191 UTC,account_creation,8ae32e565e8e4118afa13a7dcc14a83d,8ae32e565e8e4118afa13a7dcc14a83d,browser_mobile,d738c27e7a02ac59a200f6ecb6603bc9,162.156.23.192,162.156.23.192,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",,telus-fibre-ptcmbc02,success,-3,pass,gmail.com,,f4c4cc6559a741c2ab3cb13344fed717,very_high,CA,plj4txk3wv0vyktwmgb4zepl_1,0f34a95d9fc93e5d53fbcc1c6f1a790e,1e35e67431d2361929213d13c13e2a44,,,,
2022-01-01 23:48:05.736 UTC,account_creation,65b3aa8f7f7d476e8dfb63c231ec0631,65b3aa8f7f7d476e8dfb63c231ec0631,browser_mobile,22a3d151d3718f29afcba282d9dc7509,208.78.41.155,,,"{""New Device less than 1 Week (-3)"",""AnonymousProxy (-5)"",""OS Anomaly (-5)"",""Area Code 438 (Montreal)""}",Data Services,total server solutions,success,-18,pass,gmail.com,,0264b3883f0944a5bf9abd45b24a91cb,low,,qdhubjk32ak3iex23lmipgd4_1,39b635a671a392e0230c54ecc13918bb,1be331d3f3a639bf291928d5a9b5d3ae,,,,
2022-01-01 22:59:51.801 UTC,account_creation,,,,4edb4e37f743782683d825dc76f9daae,172.98.89.164,,true,"{""Profiling Blocked (-10)"",""Profiling Incomplete"",""Email contains name"",""New Email less than 1 Week (-3)""}",Data Services,total server solutions,success,-13,pass,gmail.com,,9cc5657466194c6db008bd7e615d461c,low,,hovgh2q31f4noqp334muyjbm_1,102fa67dea7f268fb51ac32ce261345b,24dbf971c327e9f99959322cea391541,,,,
2022-01-01 08:29:47.768 UTC,account_creation,1f973f05929e41bea4bcf924a8884e59,b358f5d23ffd45b681acf5bbdde11049,browser_mobile,52da5e3b40eecc3dcb1545306e5f60e5,50.98.236.181,50.98.236.181,,"{""Email contains name"",""New Device less than 1 Week (-3)"",""New Email less than 1 Week (-3)""}",,telus-dsl-crtybc01,success,-6,pass,gmail.com,,2074c133802641e4bb9112eed4057de1,very_low,CA,p5tefhddasbn4uq2mkaveqp5_1,6255c7350ca6158c119fd8e570f91e07,a565381137e32e904825c54191a93b63,,,,
2022-01-01 02:16:30.075 UTC,account_creation,12a3847479094fe28c637e6d7a794f6a,12a3847479094fe28c637e6d7a794f6a,browser_mobile,672012845bb13156ffaaf7f7bc9806f4,172.218.230.219,172.218.230.219,,"{""Email contains name""}",,telus-fibre-pntnbc02,success,0,pass,rocketmail.com,,8366f35ae12c4f0fadaebc22a721746e,very_high,CA,fjo21vysdaybg1lvcnyz4nt4_1,bc1a369c0104d533425a53d0102ae206,a842296822a630ff2be8dcc2b40618a6,,,,
2022-01-01 00:35:13.358 UTC,account_creation,4943b00761c9456e820dc226baea4d5f,c7a42a473d5e4e71a3c6e81305093d81,browser_computer,4b4b8cb21dce6ab00fe2ef11662f4d64,189.176.31.31,189.176.31.31,,"{""Email contains name"",""True IP/Input IP Outside CA"",""Screen Resolution Anomaly (-5)"",""DNS Resolver over 500 miles from True IP (-10)"",""Account Address/True Geo Mismatch"",""LanguageMismatch (-5)"",""IF outside CA"",""Terminate for outside CA""}",Internet Service Provider,gesti n de direccionamiento uninet,success,-45,review,gmail.com,,0b13e17e6b0346418881b2e5a8e5712d,very_high,MX,w2e5ihs2bpd2zmzotlxljqdf_1,22a2ac4c4e4c081c3d7955a67f565498,adefc4e06dc79ee6c41282681acbda32,,,,
2021-12-31 21:55:10.117 UTC,account_creation,fe8bd7dd94cd4310863b3ff2cccacaa5,fe8bd7dd94cd4310863b3ff2cccacaa5,browser_mobile,a159e5f78634b51a776f352d90140d45,209.52.88.211,209.52.88.211,,"{""Email contains name"",""New Device less than 1 Month (-2)""}",,telus mobility-british columbia,success,-2,pass,gmail.com,,0350b8e232f240afa4be01a026187213,low,CA,xrcjo4mspmerpbf35s4hfwx3_1,112439be29505281424545a0b65c4f5b,74b4080a61a274e3bf036b791aef7a53,,,,
2021-12-31 17:49:02.212 UTC,account_creation,fd55591e8e504df6ab7afac100f06616,fd55591e8e504df6ab7afac100f06616,browser_mobile,da3c86404c8aa67bead3466591bcb443,72.143.232.253,72.143.232.253,,"{""Email contains name"",""True IP/Input IP Region Code ON"",""New Device less than 1 Week (-3)"",""DNS Resolver over 500 miles from True IP (-10)""}",Telecommunications,rogers communications canada inc.,success,-33,reject,gmail.com,,9bbce7ea72df4388922e7510180cc853,high,CA,igy0lrvkmaqm2qfm15s2qqga_1,67280d8d900efbfede3b174a16ddf30c,4d9c72a8b95955b087028be0ef0e67c7,,,,
2021-12-31 08:52:32.075 UTC,account_creation,a191c0e92e8a4169b30aaae2287d1409,a191c0e92e8a4169b30aaae2287d1409,browser_mobile,b1f61ba5aeb995151a37d336262a16ee,24.114.38.89,24.114.38.89,,"{""Email contains name"",""True IP/Input IP Region Code ON"",""Screen Resolution Anomaly (-5)"",""DNS Resolver over 500 miles from True IP (-10)""}",Telecommunications,rogers communications canada inc.,success,-35,reject,gmail.com,,d53c8f06f21f4505b85230febc1820bf,neutral,CA,bwua0uitmjbn1yay0s2bmg14_1,0a20b287637005e5f45afc4af58760de,6a9601c0d5733928190ad92b13776846,,,,
2021-12-31 00:58:32.336 UTC,account_creation,a615f243e51e495b8253275a9eac895b,a615f243e51e495b8253275a9eac895b,browser_computer,93b3ac935fee2f4cdbf072fa3f7174d1,184.65.114.191,184.65.114.191,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",Internet Service Provider,shaw communications inc.,success,-3,pass,gmail.com,,93057ddddf194d3d98940c1d7fba7089,very_low,CA,25w53m0dwnqdphsq1fkukjqj_1,5ef088c0720f6873082396184a2fbc4c,3f9172d81ea70d5274244cc072c5de8c,,,,
2021-12-30 23:47:47.354 UTC,account_creation,e1d7ee455d474bf1accdee07d6ed8a8f,e1d7ee455d474bf1accdee07d6ed8a8f,browser_mobile,ce4fe5b4bce8af5031759ed306398261,209.52.88.210,209.52.88.210,,"{""Email contains name"",""New Device less than 1 Month (-2)"",""DNS Resolver over 500 miles from True IP (-10)""}",,telus mobility-british columbia,success,-12,pass,gmail.com,,2f4051173f2a45c5b2d3ecbdd94ac196,low,CA,n4ibvjnslehqyopcqjljpiys_1,172c4a388148c4b230bf639b6376fac0,c0ce573ca76c5214bf5e10364098e05a,,,,
2021-12-30 21:21:08.426 UTC,account_creation,cb9e766a06364a2a88b6c92f2c35d085,cb9e766a06364a2a88b6c92f2c35d085,browser_computer,7326dc59b52ef360165c21563a158f78,174.4.70.220,174.4.70.220,,"{""Email contains name"",""New Device less than 1 Week (-3)""}",Internet Service Provider,shaw communications inc.,success,-3,pass,hotmail.com,,d2f627477fca4751a566d8dc7e9e2582,very_high,CA,wxcncreyafpwjk3moazikskn_1,3a76362ecdf462bd56c8e271a84455d2,ad9e018d0c9d0bda4621814e900b00c9,,,,
2021-12-30 19:32:49.497 UTC,account_creation,cca8e8a48c104408918db17186416cad,cca8e8a48c104408918db17186416cad,browser_mobile,e9921b90fd6ca37bb572e5d6c9205e65,209.52.88.90,209.52.88.90,,"{""Email contains name""}",,telus mobility-british columbia,success,0,pass,gmail.com,,6a78c74abb914a99bed68dbc01bebe53,low,CA,yvgqoq2ygfnzao3bknnlnzp3_1,6023f9f6c6dc9f7fba9d3abdcc2a9cbb,e0a261ea8732e8a2b21a2f850d28003b,,,,
2021-12-30 18:35:54.740 UTC,account_creation,930d45d721ad404f9845137a0f8a918a,930d45d721ad404f9845137a0f8a918a,browser_computer,ed46d3009edbc311ce1d3b23f6bfdc7e,174.4.201.17,174.4.201.17,,"{""New Device less than 1 Week (-3)"",""Browser Anomaly"",""Screen Resolution Anomaly (-5)""}",Internet Service Provider,shaw communications inc.,success,-8,pass,telus.net,,c40a62fe1b5e4742bb54387ee8e05f06,very_high,CA,3ithxigrxlhlksy5dtvzscsa_1,5432d8834f458f9fe7370ff9a787bcbb,14cfeb01e0499cd42dc0c2010fd2f2c3,,,,
